condition,seed,epoch,train_loss,train_accuracy,test_loss,test_accuracy
2,123,61,0.26948511629104616,0.88796,0.33705364988327025,0.85916
2,123,62,0.266555736374855,0.88932,0.32907935743808747,0.86348
2,123,63,0.265307090344429,0.89008,0.3348220430850983,0.86072
2,123,64,0.2658523117351532,0.8898,0.3320167139863968,0.86196
2,123,65,0.2618668746137619,0.8926,0.3443292718219757,0.85432
2,123,66,0.2612591645526886,0.89284,0.3353045957612991,0.86288
2,123,67,0.26139423382282256,0.89248,0.33576737470626833,0.85968
2,123,68,0.257810422000885,0.89492,0.331862947845459,0.86176
2,123,69,0.257425160779953,0.89528,0.3323629133605957,0.86028
2,123,70,0.2547997307014465,0.89572,0.33436633403778077,0.85824
2,123,71,0.25519645153045656,0.89504,0.3511403208732605,0.85292
2,123,72,0.25595126574516297,0.89352,0.34061935339927674,0.85864
2,123,73,0.251981000726223,0.89668,0.33398737082481383,0.86064
2,123,74,0.25167612534046174,0.89832,0.34230085225105283,0.85576
2,123,75,0.24976357343673705,0.89784,0.33627409668922426,0.86028
2,123,76,0.2480494779586792,0.89768,0.3392005937957764,0.85712
2,123,77,0.24610035941123962,0.89992,0.33722272473812104,0.86032
2,123,78,0.2461089058637619,0.89804,0.3377974124383926,0.85856
2,123,79,0.244128572974205,0.9012,0.34078822584152224,0.85776
2,123,80,0.2429711394071579,0.9012,0.3396144797229767,0.86132
2,123,81,0.2433574824142456,0.90096,0.3402096841669083,0.85856
2,123,82,0.23881701370716096,0.90252,0.3428035427761078,0.85748
2,123,83,0.2400267669868469,0.9034,0.34128436728954314,0.85768
2,123,84,0.23706411076068878,0.90444,0.3414182693624496,0.85844
2,123,85,0.23690430268764495,0.90408,0.34133289513111115,0.85804
2,123,86,0.23468760405540467,0.90528,0.3444922294330597,0.85676
2,123,87,0.23145863967895508,0.90752,0.35176778861522673,0.85584
2,123,88,0.2309522456741333,0.90728,0.3500808630752563,0.855
2,123,89,0.22979237223625182,0.90908,0.3455619878292084,0.857
2,123,90,0.22796150344371796,0.90768,0.345818423204422,0.85752
2,123,91,0.22708666748046874,0.90732,0.3491886392259598,0.85684
2,123,92,0.22227229001045226,0.91152,0.3478657171154022,0.85648
2,123,93,0.22533994972229004,0.90852,0.3697658707141876,0.84632
2,123,94,0.22174608845710755,0.9104,0.35523684076309203,0.85492
2,123,95,0.21912846218585968,0.91436,0.3586445877122879,0.85424
2,123,96,0.21781317514419557,0.91324,0.3513982143592834,0.85764
2,123,97,0.2147019717693329,0.91272,0.3580391320705414,0.85516
2,123,98,0.21529406280040742,0.91244,0.35237191598892215,0.8562
2,123,99,0.21205250414848328,0.91416,0.3527042910909653,0.85572
2,123,100,0.2105395487308502,0.91584,0.3570224095582962,0.85552
2,456,1,0.4658416149330139,0.78992,0.37816647687911986,0.83552
2,456,2,0.35987011100292204,0.84548,0.35195036202430724,0.84944
2,456,3,0.346373188662529,0.85116,0.344232774848938,0.85272
2,456,4,0.34154226239204405,0.85396,0.35124750854492187,0.84704
2,456,5,0.33798573188304903,0.85516,0.3400017764091492,0.85528
2,456,6,0.3349784503746033,0.85668,0.33749858124732973,0.85612
2,456,7,0.3325176002216339,0.8582,0.34184674014091493,0.85236
2,456,8,0.3302431324577332,0.85756,0.33470620017051694,0.8568
2,456,9,0.32898264585494996,0.85972,0.3354068399524689,0.85636
2,456,10,0.3285393570613861,0.8596,0.33278902081489564,0.8582
2,456,11,0.324926750535965,0.86252,0.328346657705307,0.86068
2,456,12,0.3246487109565735,0.86268,0.32776097497940065,0.86168
2,456,13,0.3229746107006073,0.86096,0.3526733728122711,0.84592
2,456,14,0.32134021725177764,0.86252,0.3259638509750366,0.86132
2,456,15,0.318346518573761,0.864,0.3804464518928528,0.83192
2,456,16,0.31728248518943786,0.86448,0.33108166004180906,0.8574
2,456,17,0.31680819076538086,0.86392,0.32689455110549925,0.86008
2,456,18,0.3168530003643036,0.86612,0.3259300965976715,0.86196
2,456,19,0.3133894883060455,0.86636,0.3251318950796127,0.86252
2,456,20,0.31251695335388185,0.86732,0.32446803027153015,0.86172
2,456,21,0.3108085216331482,0.866,0.32312604389190674,0.86284
2,456,22,0.3086410040187836,0.868,0.3253997860050201,0.86196
2,456,23,0.3081425153303146,0.86836,0.3270715224647522,0.86224
2,456,24,0.3071095350646973,0.8688,0.3229532740020752,0.86276
2,456,25,0.3054614390897751,0.86988,0.32500153352737426,0.86188
2,456,26,0.30435086676597595,0.8712,0.32968410725593567,0.85848
2,456,27,0.30209755508422853,0.87184,0.3222484417152405,0.86376
2,456,28,0.3015265393257141,0.87164,0.3287855459213257,0.8584
2,456,29,0.301343107676506,0.8708,0.3228634048175812,0.8616
2,456,30,0.2996658337688446,0.87356,0.32505179841041565,0.8624
2,456,31,0.2983049463748932,0.87336,0.32812513368606566,0.85992
2,456,32,0.29573349137306215,0.87512,0.32248610403537753,0.86188
2,456,33,0.29618003714084623,0.8744,0.32278110754489897,0.86348
2,456,34,0.2940757110214233,0.87632,0.33985023597717284,0.85408
2,456,35,0.29137500005722045,0.87652,0.3294064137649536,0.86064
2,456,36,0.29180668011665345,0.8776,0.3245115501213074,0.86092
2,456,37,0.28970553347587585,0.87884,0.323046013302803,0.86232
2,456,38,0.28662525546073914,0.8794,0.32525774432182314,0.86228
2,456,39,0.2878721781730652,0.87892,0.32342480461120604,0.86332
2,456,40,0.28551426036834715,0.88124,0.3287989687919617,0.85724
2,456,41,0.28499462718963625,0.8822,0.3294371180534363,0.8592
2,456,42,0.28240870339393614,0.882,0.3281258947467804,0.86192
2,456,43,0.280933048787117,0.8842,0.3239131583452225,0.86276
2,456,44,0.2785843162727356,0.88344,0.32689688611030576,0.8602
2,456,45,0.27719471923828126,0.88468,0.3259372179508209,0.8618
2,456,46,0.2771090133571625,0.88496,0.35780284801483153,0.84852
2,456,47,0.27486425574302675,0.88592,0.3278440192604065,0.86028
2,456,48,0.27345074892520904,0.887,0.326524604511261,0.86256
2,456,49,0.27232123296260835,0.88872,0.3276924307012558,0.86036
2,456,50,0.2701817445373535,0.88784,0.33815893483161924,0.8556
2,456,51,0.2690578104496002,0.89048,0.32806790162086485,0.861
2,456,52,0.26814547669410704,0.88952,0.33383328888893127,0.85584
2,456,53,0.26538855889320373,0.89104,0.3267611380958557,0.86272
2,456,54,0.26599496284484864,0.89012,0.3275362554693222,0.86176
2,456,55,0.2624994606256485,0.8936,0.33991188731193545,0.85688
2,456,56,0.26188976991176605,0.89216,0.3275652435350418,0.86216
2,456,57,0.25934378967285154,0.89376,0.35205055647850036,0.85164
2,456,58,0.261403378534317,0.893,0.32883238327503206,0.86136
2,456,59,0.2567344644737244,0.89668,0.338302540435791,0.85808
2,456,60,0.25437572014808657,0.89712,0.33130572771549227,0.86
2,456,61,0.254487627658844,0.89632,0.33960403425693514,0.85764
2,456,62,0.25189047890663147,0.8984,0.3345043335103989,0.86112
2,456,63,0.2500779766559601,0.89852,0.33313389793872833,0.86336
2,456,64,0.2505890540122986,0.89808,0.33387661789417267,0.86152
2,456,65,0.24947106245040893,0.90004,0.33424253542900084,0.85972
2,456,66,0.24660668539047242,0.90084,0.34087042877197266,0.85832
2,456,67,0.24421747751235962,0.9018,0.3344816203689575,0.86004
2,456,68,0.24433968975067138,0.90104,0.33760044952392576,0.85736
2,456,69,0.24077738582611083,0.9024,0.3415228002500534,0.85796
2,456,70,0.24064930551528932,0.90336,0.33618058119773864,0.85924
2,456,71,0.24104439156532287,0.9032,0.3404834623432159,0.86032
2,456,72,0.23737045345306396,0.90408,0.33745785157680513,0.86128
2,456,73,0.23490529297828674,0.90556,0.3519691736888885,0.85304
2,456,74,0.2353634605884552,0.90468,0.3370108632898331,0.8602
2,456,75,0.2311021068429947,0.90808,0.339641755027771,0.85792
2,456,76,0.23052130064964294,0.90796,0.34659463397026063,0.8588
2,456,77,0.22986832245826722,0.9088,0.34186930163383483,0.86072
2,456,78,0.2290480707836151,0.90864,0.3511674762511253,0.85664
2,456,79,0.22372531247138977,0.9116,0.3534159880065918,0.85592
2,456,80,0.2239401978445053,0.91,0.35291408641815186,0.85656
2,456,81,0.22275007675647734,0.912,0.3590764682674408,0.85088
2,456,82,0.21918772984981535,0.91348,0.3509851145505905,0.85744
2,456,83,0.2201866810941696,0.91252,0.3483738494205475,0.85728
2,456,84,0.21863975513458253,0.91284,0.34702257152557375,0.8586
2,456,85,0.21687515469551086,0.9146,0.35423634802341464,0.85604
2,456,86,0.21345769896507263,0.9178,0.3754505814933777,0.8498
2,456,87,0.21128304180145263,0.9166,0.3530257162427902,0.85728
2,456,88,0.20930389024734497,0.91864,0.351613427734375,0.85684
2,456,89,0.20799265594482422,0.91884,0.3652141055870056,0.85088
2,456,90,0.2072196966791153,0.91924,0.3629783815574646,0.85528
2,456,91,0.2042484378051758,0.91992,0.3598308718967438,0.85448
2,456,92,0.20239473649024964,0.92224,0.3543789491510391,0.85728
2,456,93,0.19921978170394897,0.92244,0.36068800300121306,0.85456
2,456,94,0.2022448605489731,0.92032,0.39691297570705414,0.84228
2,456,95,0.19890155265569687,0.924,0.3589532832527161,0.85776
2,456,96,0.19466703276395797,0.92524,0.36331965273857114,0.85684
2,456,97,0.1932482902312279,0.92572,0.37702389851093293,0.84872
2,456,98,0.1933457348370552,0.92548,0.37419980284690857,0.85216
2,456,99,0.1914213125228882,0.92516,0.444478562707901,0.82384
2,456,100,0.1923868337535858,0.92544,0.36359063132286074,0.85628
2,789,1,0.46154895236968996,0.7962,0.3713962742424011,0.84028
2,789,2,0.35849232144355775,0.84556,0.3500198669052124,0.84988
2,789,3,0.34697673817634583,0.85224,0.34567697473526,0.8514
2,789,4,0.3389973723936081,0.85444,0.3374193467903137,0.85624
2,789,5,0.3360509984111786,0.85648,0.33572252245903017,0.85768
2,789,6,0.33147454558372497,0.85872,0.3364840513420105,0.85552
2,789,7,0.33117042278289793,0.8582,0.3348653094673157,0.85688
2,789,8,0.32764333488941194,0.86104,0.3296962854194641,0.86052
2,789,9,0.3259979871559143,0.86048,0.32866794350624084,0.86032
2,789,10,0.32369373562812803,0.86052,0.3287285387611389,0.85936
2,789,11,0.32239663982868194,0.86272,0.3278079413795471,0.86032
2,789,12,0.3213623253536224,0.86216,0.32686822930812837,0.86084
2,789,13,0.31979796253204346,0.8626,0.32509697591781617,0.86204
2,789,14,0.31813773731231687,0.86524,0.3257445825099945,0.8618
2,789,15,0.3169512387037277,0.86464,0.3320388602924347,0.857
2,789,16,0.3148392627811432,0.86508,0.33524550028800965,0.85504
2,789,17,0.313351194653511,0.86628,0.32417691698551176,0.86248
2,789,18,0.3121501946926117,0.8674,0.3244743900489807,0.86088
2,789,19,0.3115831324958801,0.86732,0.3321403120422363,0.85672
2,789,20,0.3081558505153656,0.86896,0.3245541489315033,0.86264
2,789,21,0.30702869172096253,0.86832,0.32666051522254946,0.86052
2,789,22,0.3062173753929138,0.8696,0.33073454856395723,0.85732
2,789,23,0.3047288455247879,0.86972,0.3292015403413773,0.8586
2,789,24,0.3024814887714386,0.87316,0.3213022114133835,0.86288
2,789,25,0.30038838903427123,0.8718,0.3226239075040817,0.86212
2,789,26,0.2990461465740204,0.87224,0.32276759668827054,0.86292
2,789,27,0.2963734390449524,0.87476,0.348177969121933,0.85264
2,789,28,0.29835008547306063,0.8724,0.32450040778636935,0.86112
2,789,29,0.2936610936832428,0.874,0.3245539039373398,0.86176
2,789,30,0.2914177311515808,0.87648,0.32300107597351074,0.86268
2,789,31,0.29173953372955325,0.876,0.336433403301239,0.8546
2,789,32,0.28736792207717893,0.88016,0.32537553866386415,0.86216
2,789,33,0.2874421119213104,0.87896,0.3326046150827408,0.85756
2,789,34,0.28613032507896424,0.87896,0.3224373329257965,0.86328
2,789,35,0.2845131833362579,0.88132,0.3284188040065765,0.85904
2,789,36,0.28198402829170227,0.8814,0.324792842373848,0.86296
2,789,37,0.2825290130138397,0.88268,0.34642549837112424,0.85156
2,789,38,0.27951684720039366,0.88264,0.3230323631286621,0.8636
2,789,39,0.27540984776496885,0.8866,0.32495439139842985,0.86272
2,789,40,0.27738637117385867,0.88372,0.32491066564559934,0.862
2,789,41,0.2737345732021332,0.88656,0.32736389176368713,0.861
2,789,42,0.27246368346214295,0.88712,0.3391417913913727,0.85436
2,789,43,0.2703421874141693,0.88832,0.3297277773237228,0.86192
2,789,44,0.26967559370040894,0.88884,0.34689381104469297,0.851
2,789,45,0.26739643650054934,0.88932,0.3255040340805054,0.86316
2,789,46,0.2662207868480682,0.89,0.34458148498535157,0.8558
2,789,47,0.26410743599176406,0.89008,0.327620142326355,0.86384
2,789,48,0.2638123795604706,0.89112,0.3254542301559448,0.86424
2,789,49,0.26412108828544617,0.89088,0.3294554181194305,0.86116
2,789,50,0.25770253902435303,0.89524,0.32900973934650424,0.8624
2,789,51,0.25844603797912596,0.89336,0.3337787064647675,0.85976
2,789,52,0.2562930970287323,0.895,0.3352655327320099,0.8618
2,789,53,0.25284743433952334,0.89704,0.33108425658226015,0.86188
2,789,54,0.251731139421463,0.8978,0.34145233979701994,0.85876
2,789,55,0.2503369459915161,0.89748,0.34146676248550417,0.85724
2,789,56,0.24891397746562957,0.89836,0.33552763454437257,0.86252
2,789,57,0.24784082288742065,0.89848,0.3437595348644257,0.85672
2,789,58,0.24551151385784148,0.899,0.33558602318286895,0.86128
2,789,59,0.24355986451148987,0.90036,0.34188248861312864,0.85664
2,789,60,0.24174370850563048,0.90272,0.3498427627968788,0.8542
2,789,61,0.23971690742492677,0.9034,0.3416578869819641,0.859
2,789,62,0.23929841550827027,0.90244,0.33769249755859376,0.86156
2,789,63,0.23703383193016053,0.90372,0.337772107667923,0.86276
2,789,64,0.2348087287569046,0.907,0.3367860838460922,0.86052
2,789,65,0.2298110177230835,0.90628,0.3382314165306091,0.8592
2,789,66,0.22909280038833618,0.90904,0.36979725287437437,0.84708
2,789,67,0.22693038103580476,0.90876,0.34828656774044037,0.85604
2,789,68,0.22688478875637055,0.90904,0.34416477206707,0.86028
2,789,69,0.22420706214904784,0.91196,0.3465342804431915,0.85884
2,789,70,0.22250711641311646,0.91112,0.34558027257680896,0.85904
2,789,71,0.22065019051074983,0.9122,0.3476874971413612,0.85684
2,789,72,0.21708382950782776,0.91408,0.3472374736213684,0.8568
2,789,73,0.21797717992782592,0.9126,0.34851157329559324,0.86048
2,789,74,0.21447594852924348,0.914,0.3980738674354553,0.84076
2,789,75,0.21377568387031556,0.9154,0.34766138526439666,0.86072
2,789,76,0.21042236568450928,0.91748,0.3569414830303192,0.85664
2,789,77,0.20891736040115355,0.91704,0.3542345793771744,0.8568
2,789,78,0.2101355899143219,0.9156,0.3555158251714706,0.85628
2,789,79,0.20500246369361877,0.91952,0.3588006214237213,0.85716
2,789,80,0.20161761162281036,0.92192,0.354635786781311,0.85776
2,789,81,0.2026370511484146,0.91864,0.35929778735637663,0.85748
2,789,82,0.1989648182487488,0.92224,0.3571720743751526,0.85684
2,789,83,0.19421789695739747,0.926,0.37154828280448915,0.85076
2,789,84,0.19525075129985808,0.92472,0.3587419282722473,0.85692
2,789,85,0.191122738237381,0.92676,0.37961327089309693,0.8512
2,789,86,0.19160472455501557,0.92552,0.36358039593696595,0.85608
2,789,87,0.1895834871530533,0.9284,0.3597817378330231,0.85764
2,789,88,0.18782514805316924,0.927,0.36679875410079954,0.85668
2,789,89,0.185599371304512,0.92844,0.36463501465797427,0.85496
2,789,90,0.18323092451572418,0.92836,0.42704458455085753,0.83396
2,789,91,0.18167764320850371,0.9306,0.3678592851400375,0.85452
2,789,92,0.17846936576366423,0.93032,0.39219439096450803,0.8464
2,789,93,0.17948252065181733,0.9304,0.3693389552259445,0.85584
2,789,94,0.1740810863494873,0.93384,0.37758838598251343,0.85312
2,789,95,0.17442270762443543,0.93308,0.3840923173093796,0.85176
2,789,96,0.17119120826244355,0.9364,0.40115758784770966,0.84684
2,789,97,0.17085366331100463,0.9356,0.384812641916275,0.85328
2,789,98,0.16824553225517272,0.93632,0.38294537385463717,0.85288
2,789,99,0.1652734321284294,0.93708,0.3807464857006073,0.8566
2,789,100,0.16360276487827302,0.9386,0.38450291115760804,0.85416
2,1011,1,0.46852415939331055,0.7914,0.3726552495574951,0.83888
2,1011,2,0.35959072209358217,0.84724,0.3494691303539276,0.85064
2,1011,3,0.34674320219993593,0.85132,0.34489584124565126,0.85264
2,1011,4,0.3411557796573639,0.85452,0.3386026901435852,0.85608
2,1011,5,0.33827292604446413,0.85476,0.34127642119407653,0.85276
2,1011,6,0.3362482813835144,0.8566,0.340349071931839,0.85532
2,1011,7,0.3323114464855194,0.85756,0.33533969356536864,0.85816
2,1011,8,0.3315754810619354,0.85844,0.33205352206230165,0.85908
2,1011,9,0.3298186520767212,0.86192,0.3366651797103882,0.85596
2,1011,10,0.3272718087053299,0.85996,0.33180548320770265,0.8594
2,1011,11,0.32491797501564024,0.8614,0.34819068517684937,0.8482
2,1011,12,0.3249869807052612,0.86148,0.32746146924972536,0.86116
2,1011,13,0.3224085206890106,0.86256,0.3291882957839966,0.859
2,1011,14,0.32030105052948,0.8634,0.32621979811668395,0.86136
2,1011,15,0.3208094611358643,0.86324,0.32845053787708284,0.86076
2,1011,16,0.32022550184249876,0.86316,0.32632539489746093,0.86004
2,1011,17,0.31676145845413206,0.86512,0.3293477312469482,0.85896
2,1011,18,0.31610598505973814,0.8678,0.32391244075775144,0.86264
2,1011,19,0.31507546261787417,0.8664,0.3263710399580002,0.86084
2,1011,20,0.31342491216659546,0.86632,0.33222570835113524,0.85812
2,1011,21,0.31155616666793823,0.86912,0.333629973897934,0.85848
2,1011,22,0.31091435638427734,0.86848,0.3258403066825867,0.86072
2,1011,23,0.30965650820732116,0.86952,0.33356976041793823,0.85544
2,1011,24,0.30948876407146453,0.8672,0.32390209429740907,0.86184
2,1011,25,0.3084583042812347,0.86824,0.3258132431077957,0.86164
2,1011,26,0.3042629321479797,0.86984,0.3234486355495453,0.86264
2,1011,27,0.30355266444206236,0.87004,0.32895203960895536,0.85952
2,1011,28,0.3020618221950531,0.87276,0.33400745290756223,0.855
2,1011,29,0.30105084069252014,0.87292,0.32540348183631895,0.8606
2,1011,30,0.2994811055660248,0.87368,0.32990833890914917,0.8586
2,1011,31,0.2994594549846649,0.87388,0.3333300364923477,0.85644
2,1011,32,0.29735259580612183,0.87296,0.3245713403177261,0.86228
2,1011,33,0.2968402632236481,0.87392,0.32293062960624697,0.86352
2,1011,34,0.2957427723789215,0.87668,0.32669332140922547,0.86088
2,1011,35,0.2934107865715027,0.87612,0.3243421323633194,0.86148
2,1011,36,0.2921929341983795,0.87564,0.32292312960147856,0.86308
2,1011,37,0.2919626157474518,0.87672,0.33038020872116086,0.85772
2,1011,38,0.28919146894454956,0.87652,0.323513817486763,0.86224
2,1011,39,0.2895957517766953,0.87692,0.329158503279686,0.86044
2,1011,40,0.28742462070465086,0.87912,0.325247076215744,0.86144
2,1011,41,0.2840092477416992,0.8816,0.32461182000637057,0.86216
2,1011,42,0.28565880176067354,0.87972,0.3231955207443237,0.86312
2,1011,43,0.2827173885393143,0.88372,0.3294857723903656,0.85836
2,1011,44,0.28289876169204714,0.8818,0.3522365168738365,0.84828
2,1011,45,0.2803586375808716,0.88356,0.3249416435050964,0.86316
2,1011,46,0.27974823303222657,0.88356,0.32477242064476014,0.86276
2,1011,47,0.27710601179122923,0.8844,0.3368187237071991,0.8586
2,1011,48,0.2769138366365433,0.88392,0.32593727526664734,0.86268
2,1011,49,0.2747233020782471,0.88552,0.3301304429292679,0.8606
2,1011,50,0.2722939696788788,0.88784,0.3293433557033539,0.8612
2,1011,51,0.27314428800582885,0.88588,0.3275968818473816,0.86292
2,1011,52,0.2687801470947266,0.88848,0.35786896745204927,0.84496
2,1011,53,0.26991193126678464,0.88732,0.35074877247810365,0.85008
2,1011,54,0.26864254309654234,0.88996,0.3507339989471436,0.85012
2,1011,55,0.2667012946653366,0.88884,0.3307498002910614,0.86028
2,1011,56,0.265225919713974,0.89148,0.3284023009538651,0.86336
2,1011,57,0.26303082797050475,0.89224,0.3294452988290787,0.86236
2,1011,58,0.2625452182483673,0.89156,0.33026577903747556,0.86296
2,1011,59,0.26055172776699065,0.89296,0.332470954990387,0.86188
2,1011,60,0.2586062456512451,0.89324,0.3299072376155853,0.86128
2,1011,61,0.25780549361228944,0.89448,0.33933307312488553,0.85888
2,1011,62,0.2565306241750717,0.89356,0.3321121218967438,0.86052
2,1011,63,0.2536635900306702,0.8966,0.3345104786968231,0.86152
2,1011,64,0.25271484359264373,0.89724,0.36107320096969603,0.84596
2,1011,65,0.25166007855415345,0.89688,0.3332034284257889,0.86104
2,1011,66,0.2501055113697052,0.89836,0.3349203165769577,0.86144
2,1011,67,0.24729387351036072,0.89968,0.3514845636177063,0.855
2,1011,68,0.2453711905002594,0.8986,0.35348051582574846,0.85232
2,1011,69,0.24544585214614867,0.9008,0.3410860224056244,0.86088
2,1011,70,0.24629891031265258,0.89884,0.3515870314311981,0.8548
2,1011,71,0.24208162541866302,0.90304,0.35343504588127134,0.85248
2,1011,72,0.24087588038444518,0.9012,0.33963475224018097,0.86016
2,1011,73,0.24012364855766297,0.9026,0.3372729703330994,0.8612
2,1011,74,0.2375991274213791,0.90432,0.37546905960321425,0.84628
2,1011,75,0.23614338911056518,0.90404,0.3371161573934555,0.8608
2,1011,76,0.23667278747081757,0.90488,0.34731268671512605,0.85684
2,1011,77,0.23269758032798768,0.9066,0.34779952938079833,0.85556
2,1011,78,0.2314350131034851,0.90728,0.3408312311840057,0.86
2,1011,79,0.2300153740143776,0.90748,0.34145853434562684,0.85936
2,1011,80,0.22708964972019197,0.90924,0.3426022806787491,0.85984
2,1011,81,0.2273845935344696,0.90884,0.3423060927915573,0.85904
2,1011,82,0.22441674472332002,0.91088,0.34590598761558533,0.85972
2,1011,83,0.2237555002307892,0.91044,0.3448759673500061,0.85856
2,1011,84,0.2217277139902115,0.91096,0.35001812119960785,0.85668
2,1011,85,0.21944071712493896,0.9122,0.3467299196910858,0.85904
2,1011,86,0.22231494092464446,0.91184,0.3806993251371384,0.84584
2,1011,87,0.21768732070922853,0.9138,0.3518500686120987,0.85864
2,1011,88,0.21525726910591125,0.91616,0.35187675843715666,0.8564
2,1011,89,0.2138641849565506,0.9152,0.34981083902835847,0.85892
2,1011,90,0.2111560278892517,0.91796,0.3541003181695938,0.85816
2,1011,91,0.2115350928592682,0.91652,0.3516676792383194,0.86012
2,1011,92,0.20895856915473937,0.91736,0.3536405364179611,0.85636
2,1011,93,0.20487230035781862,0.91928,0.3587742825126648,0.85404
2,1011,94,0.2059107676410675,0.9184,0.35958183589458464,0.85556
2,1011,95,0.20524707673072815,0.91916,0.35530779060602186,0.85748
2,1011,96,0.2000394093799591,0.92212,0.35875652294158933,0.85624
2,1011,97,0.20027596744537354,0.92128,0.35822090126514433,0.85592
2,1011,98,0.19732816052436827,0.9228,0.36260699582099915,0.856
2,1011,99,0.19713392662525178,0.92356,0.36152931526184084,0.85804
2,1011,100,0.19566062450885774,0.9246,0.3635793595266342,0.85624
3,42,1,0.41378828874588014,0.80884,0.3471706196117401,0.85192
3,42,2,0.3539866544914246,0.846,0.3445204158115387,0.851
3,42,3,0.34144867625236514,0.85324,0.3338859370803833,0.85804
3,42,4,0.3371502311038971,0.8558,0.3311440465641022,0.85944
3,42,5,0.33351376569747926,0.8542,0.33025778225898744,0.85992
3,42,6,0.3264864332771301,0.8596,0.32679515615463256,0.86128
3,42,7,0.32685322868347166,0.85936,0.33255879687309264,0.85756
3,42,8,0.3185812068939209,0.86288,0.3291585342979431,0.85824
3,42,9,0.3153943501472473,0.86444,0.3270092940759659,0.85952
3,42,10,0.31097849482536316,0.86772,0.32773475305557254,0.8594
3,42,11,0.30964034046173095,0.86916,0.33565309887886047,0.85588
3,42,12,0.30405504357337954,0.87164,0.32830971033573153,0.85928
3,42,13,0.29751390910148623,0.87492,0.33210866143226625,0.85772
3,42,14,0.2954170016860962,0.87476,0.3564164352989197,0.84616
3,42,15,0.28903467719078063,0.87904,0.326891265873909,0.86116
3,42,16,0.28304685327529905,0.88068,0.3259359477186203,0.86004
3,42,17,0.2759917401885986,0.8834,0.3427659559965134,0.85568
3,42,18,0.2735405015182495,0.88424,0.329188525390625,0.85956
3,42,19,0.26887563510894774,0.887,0.33433363583564757,0.85716
3,42,20,0.2651689542675018,0.8882,0.3364317172813416,0.8588
3,42,21,0.260440539560318,0.89076,0.40332088311195374,0.828
3,42,22,0.2552787543129921,0.89388,0.3691344646549225,0.8462
3,42,23,0.2479811077594757,0.89748,0.38777883130788804,0.8474
3,42,24,0.24777621475219727,0.89684,0.3436168787574768,0.85608
3,42,25,0.24206108658313752,0.8994,0.36175070021629335,0.85404
3,42,26,0.23674284918308258,0.90084,0.3602874466609955,0.85576
3,42,27,0.22619605075836183,0.90552,0.3744408147573471,0.85596
3,42,28,0.2199378834724426,0.91048,0.3743816935396194,0.84628
3,42,29,0.21915395939350127,0.91176,0.3916106328868866,0.85116
3,42,30,0.20908215433120728,0.91452,0.4179991040039063,0.84528
3,123,1,0.40455845675945284,0.81524,0.3688322567462921,0.83796
3,123,2,0.3507879301738739,0.8486,0.3470759195327759,0.84984
3,123,3,0.3421830422115326,0.85332,0.3580308798837662,0.83884
3,123,4,0.33985883664131167,0.85284,0.3355328800010681,0.85596
3,123,5,0.3336463297843933,0.85688,0.32862131061553956,0.86048
3,123,6,0.32645388793468477,0.86012,0.3333352821063995,0.85772
3,123,7,0.32363495442390444,0.86148,0.36638516100883484,0.8406
3,123,8,0.3216043509960175,0.8618,0.3413440241241455,0.8538
3,123,9,0.3177802698993683,0.8644,0.3252389105510712,0.86032
3,123,10,0.31465625443458556,0.86444,0.3249994867324829,0.8614
3,123,11,0.308355619430542,0.86972,0.3261048816013336,0.85964
3,123,12,0.30405216919898986,0.87056,0.3370011401510239,0.8574
3,123,13,0.3031224324131012,0.87328,0.3343569788122177,0.8558
3,123,14,0.29942285141944885,0.8724,0.3309008362865448,0.85824
3,123,15,0.2935174259567261,0.8768,0.36320761463165285,0.8376
3,123,16,0.29021571006774904,0.87772,0.3210788183259964,0.86212
3,123,17,0.28654543261528015,0.8794,0.3283175229072571,0.85988
3,123,18,0.27751297908782957,0.88432,0.3284840835380554,0.85804
3,123,19,0.2737622889328003,0.88356,0.32811995645523073,0.85916
3,123,20,0.2698558741855621,0.88852,0.33340875798225406,0.85916
3,123,21,0.26609334592342376,0.88864,0.3573290793132782,0.8448
3,123,22,0.2576943556022644,0.89276,0.3391728995513916,0.8586
3,123,23,0.25183694652557376,0.896,0.3523236224937439,0.85456
3,123,24,0.24676807620048524,0.89752,0.3522002430963516,0.8498
3,123,25,0.24593038168907166,0.899,0.3594951749253273,0.84044
3,123,26,0.23425810139656067,0.90416,0.35624511769294737,0.85308
3,123,27,0.22820779851913453,0.90584,0.3710537450170517,0.84888
3,123,28,0.2240885888671875,0.90856,0.38261237233161927,0.84816
3,123,29,0.2180004581642151,0.9094,0.37285723350048067,0.8536
3,123,30,0.21536457893371583,0.91056,0.41614720990896226,0.84952
3,456,1,0.4008121325111389,0.81716,0.353162561006546,0.84756
3,456,2,0.3515080131340027,0.84952,0.35352801342964174,0.8456
3,456,3,0.34372327399730684,0.85176,0.3350423659801483,0.85708
3,456,4,0.3336408762741089,0.8568,0.3601403254890442,0.8444
3,456,5,0.333820732088089,0.85664,0.3303368225955963,0.86016
3,456,6,0.32959696977615355,0.85916,0.3296167597389221,0.86144
3,456,7,0.3234335919380188,0.86088,0.32654687910556796,0.85992
3,456,8,0.3205221420478821,0.86248,0.331326813659668,0.85924
3,456,9,0.31687961505889894,0.86452,0.33234579048156737,0.85732
3,456,10,0.3135259712791443,0.8656,0.32565380159378055,0.86048
